plot,abbr,layer,cover,voucher,comment,history
md01,acer plat,hl,+,,,
md01,acer pseu,hl,+,,,
md01,aden alpi,hl,r,,,
md01,anth ramo,hl,+,,,
md01,apos foet,hl,+,,,
md01,buph sali,hl,+,,,
md01,camp trac,hl,+,,,
md01,card defl viri,hl,+,,,
md01,card enne,hl,+,,,
md01,care alba,hl,2b,,,
md01,care digi,hl,1,,,
md01,care humi,hl,3,,,
md01,carp betu,hl,+,,,
md01,ceph long,hl,+,,,
md01,ceph rubr,hl,r,,cf.,
md01,clem vita,hl,+,,,
md01,conv maja maja,hl,1,,,
md01,cory avel,hl,+,,,
md01,cycl purp,hl,1,,,
md01,daph meze,hl,+,,,
md01,euon lati,hl,r,,,
md01,fagu sylv,hl,+,,,
md01,fran alnu,hl,+,,,
md01,gali sylv,hl,+,,,
md01,gymn robe,hl,r,,,
md01,hede heli,hl,+,,,
md01,hell nige,hl,2b,,,
md01,hepa nobi,hl,1,,,
md01,hier muro,hl,+,,,
md01,hipp emer emer,hl,+,,,
md01,knau maxi,hl,+,,,
md01,lili mart,hl,+,,,
md01,loni xylo,hl,r,,,
md01,meli nuta,hl,+,,,
md01,merc pere,hl,+,,,
md01,pice abie,hl,+,,,
md01,pimp majo majo,hl,+,,,
md01,poly odor,hl,r,,,
md01,salv glut,hl,+,,,
md01,sesl caer,hl,+,,,
md01,soli virg virg,hl,+,,,
md01,sorb aria,hl,+,,,
md01,tili ×vul,hl,+,,,
md01,ulmu glab,hl,+,,,
md01,vale trip,hl,+,,,
md01,vibu lant,hl,+,,,
md01,vibu opul,hl,r,,,
md01,vinc hiru,hl,1,,,
md01,cory avel,sl,4,,,
md01,fran alnu,sl,+,,,
md01,pice abie,sl,r,,,
md01,sorb aria,sl,+,,,
md01,frax exce,tl1,2b,,"early foliation, estimated cover",
md01,sorb aria,tl1,1,,,
md01,tili ×vul,tl1,2b,,,
md01,frax exce,tl2,2a,,"early foliation, estimated cover",
md01,sorb aria,tl2,2b,,,
md02,acer pseu,hl,+,,,
md02,aden alpi,hl,+,,,
md02,anth ramo,hl,+,,,
md02,apos foet,hl,+,,,
md02,cala vari,hl,1,,,
md02,card defl viri,hl,r,,,
md02,care alba,hl,2a,,,
md02,care digi,hl,+,,,
md02,care humi,hl,2b,,,
md02,carp betu,hl,+,,,
md02,ceph long,hl,+,,,
md02,clem vita,hl,+,,,
md02,conv maja maja,hl,+,,,
md02,cory avel,hl,+,,,
md02,coto hori,hl,r,,,
md02,cycl purp,hl,+,,,
md02,daph meze,hl,+,,,
md02,frax exce,hl,+,,,
md02,hell nige,hl,2b,,,
md02,hepa nobi,hl,+,,,
md02,hier muro,hl,+,,,
md02,hipp emer emer,hl,r,,,
md02,knau maxi,hl,r,,,
md02,lase lati lati,hl,r,,,
md02,meli nuta,hl,+,,,
md02,moli caer aggr,hl,1,,M. arundinacea,
md02,neot nidu,hl,r,,,
md02,poly cham,hl,1,,,
md02,salv glut,hl,+,,,
md02,soli virg virg,hl,+,,,
md02,sorb aria,hl,+,,,
md02,vinc hiru,hl,2a,,,
md02,clem vita,sl,+,,,
md02,cory avel,sl,3,,,
md02,pice abie,sl,r,,,
md02,samb nigr,sl,r,,,
md02,sorb aria,sl,+,,,
md02,acer pseu,tl1,2a,,,
md02,frax exce,tl1,2b,,"almost dead tree, ash dieback, untroubkled foliation estimated",
md02,tili ×vul,tl1,2b,,,
md02,frax exce,tl2,2a,,"early foliation, estimated cover",
md02,sorb aria,tl2,1,,"early foliation, estimated cover",
md02,tili ×vul,tl2,+,,,
